time,logger,level,message,exception
2012-04-16 10:38:17.0640,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 3 ms
",
2012-04-16 10:38:28.1026,Raven.Database.Server.HttpServer,Debug,Request # 814: GET     -     3 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 10:38:28.1026,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 3 ms
",
2012-04-16 10:38:44.8926,Raven.Database.Server.HttpServer,Debug,Request # 815: GET     -     4 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 10:38:45.0316,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 3 ms
",
2012-04-16 10:42:01.1328,Raven.Database.Server.HttpServer,Debug,Request # 816: GET     -     7 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 10:42:01.1328,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 7 ms
",
2012-04-16 10:44:49.3414,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 10:44:49.3414,Raven.Database.Server.HttpServer,Debug,Request # 817: GET     -     1 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 10:44:49.3414,Raven.Database.Server.HttpServer,Debug,Request # 818: GET     -     9 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 10:44:49.3414,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 8 ms
",
2012-04-16 10:47:29.7136,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-04-16 10:47:29.7136,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-04-16 10:59:03.4523,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 10:59:03.4523,Raven.Database.Server.HttpServer,Debug,Request # 819: GET     -     1 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 10:59:03.5053,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-16 10:59:03.5053,Raven.Database.Server.HttpServer,Debug,Request # 820: GET     -     1 ms - <default>  - 200 - /docs/Raven/Databases/BiggerShelf,
2012-04-16 10:59:03.6073,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Profiles,
2012-04-16 10:59:03.6073,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 10:59:03.6073,Raven.Database.Server.HttpServer,Debug,Request # 821: GET     -    13 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=&start=0&pageSize=1&aggregation=None,
2012-04-16 10:59:03.6073,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Profiles
	Time: 13 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 8 total.
",
2012-04-16 10:59:03.7873,Raven.Database.Server.HttpServer,Debug,Request # 822: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookId,
2012-04-16 10:59:03.8263,Raven.Database.Server.HttpServer,Debug,Request # 823: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookId,
2012-04-16 10:59:03.8263,Raven.Database.Server.HttpServer,Debug,Request # 824: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Book/ByTitle,
2012-04-16 10:59:03.8383,Raven.Database.Server.HttpServer,Debug,Request # 825: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Book/ByTitle,
2012-04-16 10:59:03.8383,Raven.Database.Server.HttpServer,Debug,Request # 826: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookTitle,
2012-04-16 10:59:03.8603,Raven.Database.Server.HttpServer,Debug,Request # 827: PUT     -     9 ms - BiggerShelf - 201 - /indexes/Profile/ByBookTitle,
2012-04-16 10:59:03.9283,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Profiles/ByAspNetUserGuid for: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4,
2012-04-16 10:59:03.9283,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 10:59:03.9333,Raven.Database.Server.HttpServer,Debug,Request # 828: GET     -    13 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 10:59:03.9333,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 13 ms
	Index: Temp/Profiles/ByAspNetUserGuid
	Results: 1 returned out of 1 total.
",
2012-04-16 11:04:00.6393,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-04-16 11:04:00.6443,Raven.Database.Server.HttpServer,Debug,Request # 829: GET     -     5 ms - BiggerShelf - 404 - /docs/Raven/Replication/Destinations,
2012-04-16 11:04:00.6943,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-16 11:04:00.6943,Raven.Database.Server.HttpServer,Debug,Request # 830: GET     -     2 ms - <default>  - 200 - /docs/Raven/Databases/BiggerShelf,
2012-04-16 11:04:00.7903,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Profiles,
2012-04-16 11:04:00.7903,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 11:04:00.7903,Raven.Database.Server.HttpServer,Debug,Request # 831: GET     -    13 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=&start=0&pageSize=1&aggregation=None,
2012-04-16 11:04:00.7903,Raven.Database.Server.HttpServer,Debug,"	Query: Tag:Profiles
	Time: 12 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 8 total.
",
2012-04-16 11:04:00.9653,Raven.Database.Server.HttpServer,Debug,Request # 832: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookId,
2012-04-16 11:04:01.0033,Raven.Database.Server.HttpServer,Debug,Request # 833: PUT     -     1 ms - BiggerShelf - 201 - /indexes/Profile/ByBookId,
2012-04-16 11:04:01.0033,Raven.Database.Server.HttpServer,Debug,Request # 834: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Book/ByTitle,
2012-04-16 11:04:01.0033,Raven.Database.Server.HttpServer,Debug,Request # 835: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Book/ByTitle,
2012-04-16 11:04:01.0033,Raven.Database.Server.HttpServer,Debug,Request # 836: HEAD    -     0 ms - BiggerShelf - 200 - /indexes/Profile/ByBookTitle,
2012-04-16 11:04:01.0033,Raven.Database.Server.HttpServer,Debug,Request # 837: PUT     -     0 ms - BiggerShelf - 201 - /indexes/Profile/ByBookTitle,
2012-04-16 11:04:01.1023,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Profiles/ByAspNetUserGuid for: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4,
2012-04-16 11:04:01.1023,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'profiles/1' was found,
2012-04-16 11:04:01.1023,Raven.Database.Server.HttpServer,Debug,Request # 838: GET     -    10 ms - BiggerShelf - 200 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:04:01.1023,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 10 ms
	Index: Temp/Profiles/ByAspNetUserGuid
	Results: 1 returned out of 1 total.
",
2012-04-16 11:04:04.1695,Raven.Database.Server.HttpServer,Debug,Request # 839: GET     -     3 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:04:04.1695,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 3 ms
",
2012-04-16 11:04:13.6150,Raven.Database.Server.HttpServer,Debug,Request # 840: GET     -   327 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:04:13.6150,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 326 ms
",
2012-04-16 11:04:15.8531,Raven.Database.Server.HttpServer,Debug,Request # 841: GET     -     6 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:04:15.8531,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 5 ms
",
2012-04-16 11:05:00.9067,Raven.Database.Server.HttpServer,Debug,Request # 842: GET     -     4 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:05:00.9067,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 4 ms
",
2012-04-16 11:05:01.2917,Raven.Database.Server.HttpServer,Debug,Request # 843: GET     -     7 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:05:01.2917,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 6 ms
",
2012-04-16 11:05:39.8659,Raven.Database.Server.HttpServer,Debug,Request # 844: GET     -     4 ms - BiggerShelf - 304 - /indexes/dynamic/Profiles?query=AspNetUserGuid%253A3730F12D%255C-1A2A%255C-4499%255C-859B%255C-9F586B2858A4&start=0&pageSize=2&aggregation=None,
2012-04-16 11:05:39.8659,Raven.Database.Server.HttpServer,Debug,"	Query: AspNetUserGuid:3730F12D\-1A2A\-4499\-859B\-9F586B2858A4
	Time: 4 ms
",
2012-04-16 11:21:18.2316,Raven.Database.Indexing.WorkContext,Debug,Stopping background workers,
2012-04-16 11:26:29.7814,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/BiggerShelf' was found,
2012-04-16 11:26:29.8244,Raven.Database.Impl.DocumentCacher,Info,"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 3213885440
  PollingInterval     = 00:02:00",
2012-04-16 11:26:29.8244,Raven.Storage.Esent.TransactionalStorage,Info,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2012-04-16 11:26:30.4445,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Book%2fByTitle:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Book_2fByTitle : AbstractViewGenerator
{
	public Index_Book_2fByTitle()
	{
		this.ViewText = @""docs.Books
	.Select(book => new () {Title = book.Title, Id = book.__document_id})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g, (g, book) => new () {Title = book.Title, Id = book.Id})

"";
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Title = book.Title, Id = book.__document_id, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g)), (Func<dynamic, dynamic, dynamic>)((g, book) => new { Title = book.Title, Id = book.Id }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""Title"");
		this.AddField(""Id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Book_2fByTitle : AbstractViewGenerator
{
	public Index_Book_2fByTitle()
	{
		this.ViewText = @""docs.Books
	.Select(book => new () {Title = book.Title, Id = book.__document_id})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g, (g, book) => new () {Title = book.Title, Id = book.Id})

"";
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Title = book.Title, Id = book.__document_id, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g)), (Func<dynamic, dynamic, dynamic>)((g, book) => new { Title = book.Title, Id = book.Id }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""Title"");
		this.AddField(""Id"");
	}
}
",
2012-04-16 11:26:30.4585,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Profile%2fByBookId:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Profile_2fByBookId : AbstractViewGenerator
{
	public Index_Profile_2fByBookId()
	{
		this.ViewText = @""docs.Profiles
	.SelectMany(profile => profile.ReadingList, (profile, book) => new () {Id = book.Id, ProfileId = profile.__document_id, Title = book.Title})
results
	.GroupBy(result => new {Id = result.Id, ProfileId = result.ProfileId})
	.SelectMany(g => g
	.Where(b => b.Id != null).DefaultIfEmpty(), (g, book) => new {g = g, book = book})
	.Where(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.book != null)
	.Select(__h__TransparentIdentifier1 => new () {Id = __h__TransparentIdentifier1.g.Key.Id, ProfileId = __h__TransparentIdentifier1.g.Key.ProfileId, Title = __h__TransparentIdentifier1.book.Title})

results
	.GroupBy(result => result.Id)
	.Select(g => new {g = g, book = Database.Load(g.Key)})
	.Select(__h__TransparentIdentifier2 => new () {Id = __h__TransparentIdentifier2.book.Id, ASIN = __h__TransparentIdentifier2.book.ASIN, Author = __h__TransparentIdentifier2.book.Author, Title = __h__TransparentIdentifier2.book.Title})

"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Profiles"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(profile => (IEnumerable<dynamic>)(profile.ReadingList)), (Func<dynamic, dynamic, dynamic>)((profile, book) => new { Id = book.Id, ProfileId = profile.__document_id, Title = book.Title, __document_id = profile.__document_id })));
		this.TransformResultsDefinition = (Database, results) => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { g = g, book = Database.Load(g.Key) })).Select((Func<dynamic, dynamic>)(__h__TransparentIdentifier2 => new { Id = __h__TransparentIdentifier2.book.Id, ASIN = __h__TransparentIdentifier2.book.ASIN, Author = __h__TransparentIdentifier2.book.Author, Title = __h__TransparentIdentifier2.book.Title }));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => new { Id = result.Id, ProfileId = result.ProfileId })).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g.Where((Func<dynamic, bool>)(b => b.Id != null)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((g, book) => new { g = g, book = book })).Where((Func<dynamic, bool>)(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.book != null)).Select((Func<dynamic, dynamic>)(__h__TransparentIdentifier1 => new { Id = __h__TransparentIdentifier1.g.Key.Id, ProfileId = __h__TransparentIdentifier1.g.Key.ProfileId, Title = __h__TransparentIdentifier1.book.Title }));
		this.GroupByExtraction = result => new { Id = result.Id, ProfileId = result.ProfileId };
		this.AddField(""Id"");
		this.AddField(""ProfileId"");
		this.AddField(""Title"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Profile_2fByBookId : AbstractViewGenerator
{
	public Index_Profile_2fByBookId()
	{
		this.ViewText = @""docs.Profiles
	.SelectMany(profile => profile.ReadingList, (profile, book) => new () {Id = book.Id, ProfileId = profile.__document_id, Title = book.Title})
results
	.GroupBy(result => new {Id = result.Id, ProfileId = result.ProfileId})
	.SelectMany(g => g
	.Where(b => b.Id != null).DefaultIfEmpty(), (g, book) => new {g = g, book = book})
	.Where(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.book != null)
	.Select(__h__TransparentIdentifier1 => new () {Id = __h__TransparentIdentifier1.g.Key.Id, ProfileId = __h__TransparentIdentifier1.g.Key.ProfileId, Title = __h__TransparentIdentifier1.book.Title})

results
	.GroupBy(result => result.Id)
	.Select(g => new {g = g, book = Database.Load(g.Key)})
	.Select(__h__TransparentIdentifier2 => new () {Id = __h__TransparentIdentifier2.book.Id, ASIN = __h__TransparentIdentifier2.book.ASIN, Author = __h__TransparentIdentifier2.book.Author, Title = __h__TransparentIdentifier2.book.Title})

"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Profiles"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(profile => (IEnumerable<dynamic>)(profile.ReadingList)), (Func<dynamic, dynamic, dynamic>)((profile, book) => new { Id = book.Id, ProfileId = profile.__document_id, Title = book.Title, __document_id = profile.__document_id })));
		this.TransformResultsDefinition = (Database, results) => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).Select((Func<IGrouping<dynamic,dynamic>, dynamic>)(g => new { g = g, book = Database.Load(g.Key) })).Select((Func<dynamic, dynamic>)(__h__TransparentIdentifier2 => new { Id = __h__TransparentIdentifier2.book.Id, ASIN = __h__TransparentIdentifier2.book.ASIN, Author = __h__TransparentIdentifier2.book.Author, Title = __h__TransparentIdentifier2.book.Title }));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => new { Id = result.Id, ProfileId = result.ProfileId })).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g.Where((Func<dynamic, bool>)(b => b.Id != null)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((g, book) => new { g = g, book = book })).Where((Func<dynamic, bool>)(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.book != null)).Select((Func<dynamic, dynamic>)(__h__TransparentIdentifier1 => new { Id = __h__TransparentIdentifier1.g.Key.Id, ProfileId = __h__TransparentIdentifier1.g.Key.ProfileId, Title = __h__TransparentIdentifier1.book.Title }));
		this.GroupByExtraction = result => new { Id = result.Id, ProfileId = result.ProfileId };
		this.AddField(""Id"");
		this.AddField(""ProfileId"");
		this.AddField(""Title"");
	}
}
",
2012-04-16 11:26:30.4585,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Profile%2fByBookTitle:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Profile_2fByBookTitle : AbstractViewGenerator
{
	public Index_Profile_2fByBookTitle()
	{
		this.ViewText = @""docs.Profiles
	.SelectMany(profile => profile.ReadingList, (profile, book) => new () {Id = book.Id, ProfileId = profile.__document_id, Title = String.Empty, ASIN = String.Empty, Author = String.Empty})
docs.Books
	.Select(book => new () {Id = book.__document_id, ProfileId = String.Empty, Title = book.Title, ASIN = book.ASIN, Author = book.Author})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g
	.Where(p => p.ProfileId != String.Empty).DefaultIfEmpty(), (g, profile) => new {g = g, profile = profile})
	.SelectMany(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.g
	.Where(p => p.ProfileId == String.Empty).DefaultIfEmpty(), (__h__TransparentIdentifier1, book) => new () {ProfileId = __h__TransparentIdentifier1.profile.ProfileId, Id = __h__TransparentIdentifier1.g.Key, Title = book.Title, ASIN = book.ASIN, Author = book.Author})

"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Profiles"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(profile => (IEnumerable<dynamic>)(profile.ReadingList)), (Func<dynamic, dynamic, dynamic>)((profile, book) => new { Id = book.Id, ProfileId = profile.__document_id, Title = String.Empty, ASIN = String.Empty, Author = String.Empty, __document_id = profile.__document_id })));
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Id = book.__document_id, ProfileId = String.Empty, Title = book.Title, ASIN = book.ASIN, Author = book.Author, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g.Where((Func<dynamic, bool>)(p => p.ProfileId != String.Empty)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((g, profile) => new { g = g, profile = profile })).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(__h__TransparentIdentifier1 => (IEnumerable<dynamic>)(__h__TransparentIdentifier1.g.Where((Func<dynamic, bool>)(p => p.ProfileId == String.Empty)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((__h__TransparentIdentifier1, book) => new { ProfileId = __h__TransparentIdentifier1.profile.ProfileId, Id = __h__TransparentIdentifier1.g.Key, Title = book.Title, ASIN = book.ASIN, Author = book.Author }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""ProfileId"");
		this.AddField(""Id"");
		this.AddField(""Title"");
		this.AddField(""ASIN"");
		this.AddField(""Author"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Profile_2fByBookTitle : AbstractViewGenerator
{
	public Index_Profile_2fByBookTitle()
	{
		this.ViewText = @""docs.Profiles
	.SelectMany(profile => profile.ReadingList, (profile, book) => new () {Id = book.Id, ProfileId = profile.__document_id, Title = String.Empty, ASIN = String.Empty, Author = String.Empty})
docs.Books
	.Select(book => new () {Id = book.__document_id, ProfileId = String.Empty, Title = book.Title, ASIN = book.ASIN, Author = book.Author})
results
	.GroupBy(result => result.Id)
	.SelectMany(g => g
	.Where(p => p.ProfileId != String.Empty).DefaultIfEmpty(), (g, profile) => new {g = g, profile = profile})
	.SelectMany(__h__TransparentIdentifier1 => __h__TransparentIdentifier1.g
	.Where(p => p.ProfileId == String.Empty).DefaultIfEmpty(), (__h__TransparentIdentifier1, book) => new () {ProfileId = __h__TransparentIdentifier1.profile.ProfileId, Id = __h__TransparentIdentifier1.g.Key, Title = book.Title, ASIN = book.ASIN, Author = book.Author})

"";
		this.ForEntityNames.Add(""Profiles"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Profiles"").SelectMany((Func<dynamic, IEnumerable<dynamic>>)(profile => (IEnumerable<dynamic>)(profile.ReadingList)), (Func<dynamic, dynamic, dynamic>)((profile, book) => new { Id = book.Id, ProfileId = profile.__document_id, Title = String.Empty, ASIN = String.Empty, Author = String.Empty, __document_id = profile.__document_id })));
		this.ForEntityNames.Add(""Books"");
		this.AddMapDefinition(docs => docs.Where(__document => __document[""@metadata""][""Raven-Entity-Name""] == ""Books"").Select((Func<dynamic, dynamic>)(book => new { Id = book.__document_id, ProfileId = String.Empty, Title = book.Title, ASIN = book.ASIN, Author = book.Author, __document_id = book.__document_id })));
		this.ReduceDefinition = results => results.GroupBy((Func<dynamic, dynamic>)(result => result.Id)).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(g => (IEnumerable<dynamic>)(g.Where((Func<dynamic, bool>)(p => p.ProfileId != String.Empty)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((g, profile) => new { g = g, profile = profile })).SelectMany((Func<dynamic, IEnumerable<dynamic>>)(__h__TransparentIdentifier1 => (IEnumerable<dynamic>)(__h__TransparentIdentifier1.g.Where((Func<dynamic, bool>)(p => p.ProfileId == String.Empty)).DefaultIfEmpty())), (Func<dynamic, dynamic, dynamic>)((__h__TransparentIdentifier1, book) => new { ProfileId = __h__TransparentIdentifier1.profile.ProfileId, Id = __h__TransparentIdentifier1.g.Key, Title = book.Title, ASIN = book.ASIN, Author = book.Author }));
		this.GroupByExtraction = result => result.Id;
		this.AddField(""ProfileId"");
		this.AddField(""Id"");
		this.AddField(""Title"");
		this.AddField(""ASIN"");
		this.AddField(""Author"");
	}
}
",
